url,reviewer,reviewer_avatar,datetime,rating,text,language,id,place_id
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101093135707365866260!2s0x0:0x83b08e84bc962852?hl=en-US,Chepe!,https://lh3.googleusercontent.com/a-/AOh14GjXqH3h364Kag5jmTHA89kU2V1bvN0RD6MSZ671gg=c0x00000000-cc-rp,2020-01-12T23:17:00Z,5,"Muy buenas carnitas, buen servicio!",es,9489241115620419666-1578860263.042,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101226785813533469313!2s0x0:0x83b08e84bc962852?hl=en-US,miguel esquivel martinez,https://lh3.googleusercontent.com/a-/AOh14Gi4HUmFym2UW06JIsRw13jKP25-1ics0SJj_gcD0Sc=c0x00000000-cc-rp,2020-01-11T20:40:00Z,4,"Agradabilisimo lugar para comer.
Su interior es reducido, pero adecuado, varias mesas y con una decoración muy ad hoc y por lo tanto agradable.
También ocupan área exterior de un jardín (público) que han adaptado muy bien para atender en mesas con sombrilla, ricos para estar al aire libre.
Las carnitas muy ricas, los aderezos también, y se puede complementar con quesadillas y otros antojitos, los postres buenos.",es,9489241115620419666-1578764403.759,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106984307800912586349!2s0x0:0x83b08e84bc962852?hl=en-US,Emilio Argueta,https://lh3.googleusercontent.com/a-/AOh14Gj2ZzUYOTzrw-IYnQIZWciOYitCrvcOY2s_o5RWnw=c0x00000000-cc-rp,2020-01-10T23:51:00Z,4,"La atención es muy buena, con tu orden sirven de acompañamiento nopales y ajos asados en juliana que son ¡una delicia!, los tacos los sirven con una sola tortilla y no son abundantes que digamos, las carnitas bien, nada extraordinario pero cumplidoras.",es,9489241115620419666-1578689519.909,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105855665118982532811!2s0x0:0x83b08e84bc962852?hl=en-US,LILI SANDOVAL,https://lh3.googleusercontent.com/a-/AOh14Ghs8r5LRcjV7JPruQwjqd3JAHXoqtp7zASx_Ol2ydU=c0x00000000-cc-rp,2020-01-10T02:49:00Z,5,Ummmm riquísimas!!!!!,es,9489241115620419666-1578613796.74,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117104812155094110088!2s0x0:0x83b08e84bc962852?hl=en-US,Mario Alexander Rgz,https://lh3.googleusercontent.com/-8zt_bSucJc8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzqwmtJOJNpoZuAd9H2LX1pNrdUQ/c0x00000000-cc-rp/photo.jpg,2020-01-06T01:20:00Z,4,Buen sabor,es,9489241115620419666-1578262812.262,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104653656502946830462!2s0x0:0x83b08e84bc962852?hl=en-US,Xhail Adame,https://lh3.googleusercontent.com/a-/AOh14GgAHzO6ZGDs16Jc6bejAhfWQKK5F7Tto2hQqiKfaA=c0x00000000-cc-rp,2020-01-03T17:05:00Z,5,Riquísimas las carnitas! Y a buen precio,es,9489241115620419666-1578060319.714,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117597625394908089255!2s0x0:0x83b08e84bc962852?hl=en-US,Jose Leautaud Garcia,https://lh4.googleusercontent.com/-p1OtYIRKlLY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTzin7J5PYcVdmQVlPcH2FnezEyQ/c0x00000000-cc-rp/photo.jpg,2020-01-03T03:26:00Z,1,No son muy buenas sus carnitas y para los que gustan de beber alguna cerveza aquí no es el lugar no las expenden,es,9489241115620419666-1578011196.688,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109426656269933400611!2s0x0:0x83b08e84bc962852?hl=en-US,saul vincent olivera,https://lh3.googleusercontent.com/a-/AOh14GioZk_OzYiSfoBjq4t5O3zV4h7j8hcOyfXYuMng=c0x00000000-cc-rp,2019-12-30T08:57:00Z,5,"Delicioso y ""saludables""",es,9489241115620419666-1577685464.402,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103919394693278476114!2s0x0:0x83b08e84bc962852?hl=en-US,EDGAR MISAEL IBARRA MELGOZA,https://lh3.googleusercontent.com/-tx87_rj1CPQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckZD-9Xomyvr4s9d6k_tH9uUnNfmA/c0x00000000-cc-rp/photo.jpg,2019-12-26T16:44:00Z,5,Muy Buenos tacos y super rico,es,9489241115620419666-1577367878.844,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113302334046200211339!2s0x0:0x83b08e84bc962852?hl=en-US,Misael Martinez,https://lh3.googleusercontent.com/a-/AOh14Gg453n8yFYy8EfEGOAlOPmTVUvKuffRFBnrG0hQhA=c0x00000000-cc-rp,2019-12-26T14:27:00Z,4,"Una muy buena opción para comer cerca del trabajo, con higiene y precios accesibles.",es,9489241115620419666-1577359658.503,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112117870792744583097!2s0x0:0x83b08e84bc962852?hl=en-US,Veronica Espinoza,https://lh4.googleusercontent.com/-t6ZajSdz6wE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGXiJWc5KZMhCs6OIMSNZpiY_VeQ/c0x00000000-cc-rp/photo.jpg,2019-12-25T20:34:00Z,5,Muy rico,es,9489241115620419666-1577295271.372,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110942765620466239433!2s0x0:0x83b08e84bc962852?hl=en-US,VICTOR MONTES,https://lh3.googleusercontent.com/-Hed7DcrNUHs/AAAAAAAAAAI/AAAAAAAABgM/AMZuucmruG1-o98IhgQhd6DqHaRq233Kdw/c0x00000000-cc-rp/photo.jpg,2019-12-22T10:36:00Z,3,Bonito lugar aunque las carnitas no son tan buenas.,es,9489241115620419666-1577000164.592,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105419243550966685501!2s0x0:0x83b08e84bc962852?hl=en-US,Isidro Urincho,https://lh5.googleusercontent.com/-ddGkouYDriE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxyZLgA29ZkuJ1D_fc_iGsuI-SRQ/c0x00000000-cc-rp/photo.jpg,2019-12-18T03:44:00Z,5,Muy buen servicio,es,9489241115620419666-1576629869.725,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s114815919441642075355!2s0x0:0x83b08e84bc962852?hl=en-US,en jo,https://lh3.googleusercontent.com/a-/AOh14GhFQndEjGOmLxOobTwtkGEdXpexkJn2TKHTeNwlJA=c0x00000000-cc-rp,2019-12-09T05:53:00Z,4,"Agradable lugar se puede comer dentro o fuera del establecimiento, sus carnitas están ricas y su flan a mi me gustó. Buena atención.",es,9489241115620419666-1575860016.428,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s114790412877779186372!2s0x0:0x83b08e84bc962852?hl=en-US,Blanca Aguilar,https://lh3.googleusercontent.com/a-/AOh14Gjbb3WJ_rOCW6L8YFOMS2pBo7ILNoR6sBRZdhTxJIA=c0x00000000-cc-rp,2019-12-08T16:27:00Z,5,Excelentes servicio es una tradición visitarlos si andas en los rumbos de coapa,es,9489241115620419666-1575811665.779,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100575503063195449461!2s0x0:0x83b08e84bc962852?hl=en-US,Sergio Escalona,https://lh3.googleusercontent.com/a-/AOh14Ghspi4POXL-UH4x8M7oIyIljCPcElIiBEAfT_40zg=c0x00000000-cc-rp,2019-12-02T00:08:00Z,5,Exquisito estilo de preparar carnitas,es,9489241115620419666-1575234490.763,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109552550963966214956!2s0x0:0x83b08e84bc962852?hl=en-US,Carlos Espindola,https://lh6.googleusercontent.com/-nMJKhlLMVEk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnLEx-RWrJj527DyQC8xho_kPYT9w/c0x00000000-cc-rp/photo.jpg,2019-12-01T21:02:00Z,5,"Muy buena atención, rapidez y calidad!!!! Lo recomendamos!!",es,9489241115620419666-1575223326.117,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100615034162862776730!2s0x0:0x83b08e84bc962852?hl=en-US,Luz Maria Damián Hernández,https://lh6.googleusercontent.com/-qqHnn5ca6Zo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclevdShYnT9TCRvSWil4Qz5A77Eug/c0x00000000-cc-rp/photo.jpg,2019-11-28T06:21:00Z,5,Muy ricas y todo muy limpio excelente atencion,es,9489241115620419666-1574911289.751,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104777514097337018529!2s0x0:0x83b08e84bc962852?hl=en-US,Gerardo,https://lh3.googleusercontent.com/a-/AOh14GiAaQ8br8XP6omVziSJLKhgSc08YROCYd14hmRVSpw=c0x00000000-cc-rp,2019-11-26T22:21:00Z,5,De las mejores del sur,es,9489241115620419666-1574796096.383,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107128691678503165028!2s0x0:0x83b08e84bc962852?hl=en-US,Alberto González,https://lh3.googleusercontent.com/a-/AOh14GhVB4goq_oTURnU3cZBQrLHSzsR-h95iz_GwAbnPg=c0x00000000-cc-rp,2019-11-26T04:10:00Z,5,Exquisitas carnitas!!,es,9489241115620419666-1574730644.275,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117105862218788402580!2s0x0:0x83b08e84bc962852?hl=en-US,Silvia Rivera,https://lh3.googleusercontent.com/-FH5_CuGSDjY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzVnz-Bc3lPrusn9_QujGUqRFVfw/c0x00000000-cc-rp/photo.jpg,2019-11-25T15:57:00Z,4,Muy ricas,es,9489241115620419666-1574686656.785,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103361241976242133241!2s0x0:0x83b08e84bc962852?hl=en-US,Mauricio Cruz,https://lh3.googleusercontent.com/a-/AOh14GhgbUhrYVGRjUJQ4rgCQHBNO-XYYRjs_ggqUItNP-0=c0x00000000-cc-rp,2019-11-25T07:21:00Z,5,"Es una delicia, el sabor que tiene la familia por Años, recomendado.",es,9489241115620419666-1574655713.832,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113818662698175854403!2s0x0:0x83b08e84bc962852?hl=en-US,Ana Arellanos,https://lh6.googleusercontent.com/-lBw-lVMFbFQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmR51mVaTQiv8qOHvRBnVYP_LuAuw/c0x00000000-cc-rp/photo.jpg,2019-11-23T00:40:00Z,5,Excelente atención y sus productos de super 10,es,9489241115620419666-1574458828.168,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113137366531561383899!2s0x0:0x83b08e84bc962852?hl=en-US,Lulu Valenzuela,https://lh5.googleusercontent.com/-OASAVYW2kkc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1qzkvk4e8Vq1l0olAzkCLwR0bMg/c0x00000000-cc-rp/photo.jpg,2019-11-22T02:33:00Z,5,Muy rico y buen servicio,es,9489241115620419666-1574379232.289,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s116958629568590118416!2s0x0:0x83b08e84bc962852?hl=en-US,Mayra PS,https://lh3.googleusercontent.com/a-/AOh14Gi8JBDwNl3fr6V0v19weu8P_fpTjVZyKx7-3wgK=c0x00000000-cc-rp,2019-11-21T06:49:00Z,5,Deliciosas carnitas!,es,9489241115620419666-1574308196.275,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s116724648419025625477!2s0x0:0x83b08e84bc962852?hl=en-US,Alfredo Gonzalez,https://lh3.googleusercontent.com/a-/AOh14Gh84HjuyIH6hl88AdtyexbTaF6cgfjnraNMZszNlA=c0x00000000-cc-rp,2019-11-20T18:46:00Z,4,"Le pongo 4 estrellas porque no son las mejores carnitas que vas a probar, un poco saladas a mi gusto, lo único rescatable es la maciza en cuanto al nivel de sal, en general son buenas y el costo considero es un poco elevado pero se lo adjudicó a la zona, considera un costo promedio de $100 a $150 por persona; prueba las quesadillas y el arroz, esos si están muy buenos !!!!",es,9489241115620419666-1574264803.187,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105091738500343942596!2s0x0:0x83b08e84bc962852?hl=en-US,MARIA DEL SOCORRO ROBLES,https://lh3.googleusercontent.com/a-/AOh14Gh58lN0tcHPD7Ka4eYbIiXqtIEQv6dWJYNnbO5s=c0x00000000-cc-rp,2019-11-18T21:20:00Z,4,"Ricas carnitas y tiene mesas afuera por si quieres que te acompañe tu mascota, pero es un poco complicado buscar estacionamiento",es,9489241115620419666-1574101206.652,ChIJ2bbY7Dv-0YURUiiWvISOsIM
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107978653478179345465!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Felipe Castellanos,https://lh5.googleusercontent.com/-3fwfM-wyjJ0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclxotE6iKBEIuc_HwLQA_pOxWPmJg/c0x00000000-cc-rp/photo.jpg,2020-10-16T05:10:00Z,5,"Las hamburguesas del gnomo son muy recomendables x su calidad sabor y preparación, aunque para muchos podrían parecer sencillas son muy buenas y su aderezo de queso combina perfecto",es,8052503620194585074-1602814235.85,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108417038988615199190!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Daniela Pineda,https://lh3.googleusercontent.com/a-/AOh14GgNsMjF0-pYhcIj1MClcFr0XAJnL5yXerNdCq8j1A=c0x00000000-cc-rp,2020-10-15T16:46:00Z,5,Excelente lugar para disfrutar de hamburguesas y papas fritas.,es,8052503620194585074-1602769602.419,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s116048462326672073689!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,JUAN CARLOS anc,https://lh3.googleusercontent.com/a-/AOh14Gh3r-Fk5xi08hzbhf00iGh8AmkMkhBft47Y1U7xzQ=c0x00000000-cc-rp,2020-10-11T19:04:00Z,5,Buenas hamburguesas,es,8052503620194585074-1602432253.501,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115360603509682990653!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Araceli Escamilla,https://lh3.googleusercontent.com/a-/AOh14GglQOPQ3bmmX1LJiN8k9m4KXjAfZtWZaCdTXg5ibdo=c0x00000000-cc-rp,2020-10-10T17:17:00Z,5,Excelente servicio y hamburguesas.,es,8052503620194585074-1602339445.202,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112398733114022026953!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,sandor agustin bernal torres,https://lh3.googleusercontent.com/a-/AOh14GjAfAUgkpXDx1Q4nIFT7HP0VsdP6MahzPZLSmc7UQ=c0x00000000-cc-rp,2020-10-05T23:54:00Z,5,"Buenisima comida, divertido concepto de gnomo si eres  alguien alto",es,8052503620194585074-1601931287.014,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106749437779548029883!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Mariana Almaguer,https://lh5.googleusercontent.com/-5sngEN6qw3o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmaUfh4J_KeClAqyD2CqW1V8gBzJA/c0x00000000-cc-rp/photo.jpg,2020-10-05T04:15:00Z,5,👌👌👌,es,8052503620194585074-1601860528.712,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s114803741705151730531!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Ma Al,https://lh3.googleusercontent.com/-32DeVtdsQ9A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_ntl46Y1TCs2juqtOFj7FAcwb0Q/c0x00000000-cc-rp/photo.jpg,2020-10-03T21:18:00Z,5,"La hamburguesa super gnomo la mejor del mundo y los fascinantes chiles en vinagre caseros y únicos. Años y años de disfrutar las mejores hamburguesas del DF ahora CDMX, son únicas, simplemente las mejores , el aderezo  especial gnomo les da un sabor único , el aderezo de la ensalada y papas es adictivo , su cerveza de barril a muy buena temperatura y simplemente exquisita, no pierdas la oportunidad ,😎",es,8052503620194585074-1601749122.634,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102455157669744133340!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Usaguimoon,https://lh3.googleusercontent.com/a-/AOh14Gj-Xu7gQ8_Mz0JnTFUoQ0A0Tpk3EazmgeZ8Kb6qdw=c0x00000000-cc-rp,2020-10-03T03:09:00Z,5,Muy ricas 😋,es,8052503620194585074-1601683795.345,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106686512402154539137!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,liz mor,https://lh6.googleusercontent.com/-57fLkIut4f8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnIIpI0Sww5JfBph6gtUL-LZPTI8Q/c0x00000000-cc-rp/photo.jpg,2020-10-03T00:52:00Z,5,"La comida es realmente exquisita y preparada al momento con los mejores ingredientes (frescos) y lo que termina de conquistar es el excelente servicio. Un concepto muy original al sur de la ciudad. Gracias a todos, especialmente a Margarita y Pedro!! 😃",es,8052503620194585074-1601675530.776,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113923102095478768704!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Amelia G. Martínez,https://lh3.googleusercontent.com/a-/AOh14GhcAkJhGPlp5w7fWl1qNYNSraeSamsRBbFzRMwYjg=c0x00000000-cc-rp,2020-09-21T17:53:00Z,5,Excelente calidad y atencion con un precio inmejorable.,es,8052503620194585074-1600700021.177,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105800103408204231662!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Johnas Mejía,https://lh3.googleusercontent.com/a-/AOh14GjkkeBtG7EeQ5Jq0F-y6-VYHFcxaMfnlU1musRr=c0x00000000-cc-rp,2020-09-21T07:26:00Z,4,"Hamburguesas muy ricas, recomendable !!!",es,8052503620194585074-1600662396.931,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109483664841432646196!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Myrna Olmedo,https://lh4.googleusercontent.com/-ELvlPkWye-Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclC5NOXqzvnP8-vCYQ0FQRLNKvy1A/c0x00000000-cc-rp/photo.jpg,2020-09-15T15:04:00Z,5,"El aderezo de queso azul le da un sabor especial, no dejen de probarlo!!",es,8052503620194585074-1600171484.301,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102326806835535499042!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Ricardo Olguin,https://lh3.googleusercontent.com/a-/AOh14GgDcvFumzRRIWm_bsa6wKZEoB_4gmABO015LPPCaw=c0x00000000-cc-rp,2020-09-14T23:54:00Z,5,"Las mejores hamburguesas, siempre ponen primero al cliente. La hamburguesa supergnomo es la que en lo personal me gusta más, si no has ido a este lugar, deberías probarla en un inicio, además de la porción calabazas rellenas (no estoy muy seguro si así se llamen) con las que acompañan, tiene un sabor peculiar. El servicio es adecuado.",es,8052503620194585074-1600116845.675,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101531026833641662550!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,JUAN CARLOS RIVERA,https://lh3.googleusercontent.com/a-/AOh14GgHitDjpqE5pSv6IuYmKMSBh2G5kvKoyPMg6Ks1GQ=c0x00000000-cc-rp,2020-09-14T00:01:00Z,5,"Son hamburguesas realmente ricas y a buen precios. El estilo es el de la clásica hamburguesa americana. Los complementos que ofrecen para la versión completa "" la súper Gnomo"" son simples pero con el sazón al punto. Es importante que si te gusta bien cocida la carne debes pedirla a tal termino ya que de lo contrario el termino es al punto.",es,8052503620194585074-1600030909.12,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107265279758982172953!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Ileana de la Fuente,https://lh3.googleusercontent.com/a-/AOh14GgjO_ZpZNjthU7Gq_adMCJOe7yRztDzZhoB-x0UT9U=c0x00000000-cc-rp,2020-09-13T16:20:00Z,5,"Hamburguesas únicas rn du tipo deliciosas, la super gnomo es excelente",es,8052503620194585074-1600003258.068,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115024908335224994042!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Mario Eduardo Hernandez,https://lh3.googleusercontent.com/-_OnVwD3ylEg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMpg2qKq-_nyDqzcrgz-XfECE0jQ/c0x00000000-cc-rp/photo.jpg,2020-09-07T08:18:00Z,5,Excelente sabor en las hamburguesas y la cerveza de barril.,es,8052503620194585074-1599455926.447,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s116264052488516622911!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Oscar Cerqueda,https://lh3.googleusercontent.com/a-/AOh14GimGEK8O9_K8adz8vJi5QmPOBiQz_AIlejyX3PgkQ=c0x00000000-cc-rp,2020-09-07T05:34:00Z,5,De las mejores hamburguesas,es,8052503620194585074-1599446081.225,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111063341116676398025!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Jorge E. Juárez,https://lh3.googleusercontent.com/a-/AOh14GhUSYl3VM2jBEyag-5ONpbUd-9oC3vcHAQFJ0eL=c0x00000000-cc-rp,2020-09-06T20:43:00Z,5,"Buena calidad de los alimentos, solamente hay que pedir bien cocidas la carne de hamburguesa. En general es bueno su servicio.",es,8052503620194585074-1599414217.117,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102682667976579883883!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Jeniffer D. Cruz D.,https://lh3.googleusercontent.com/a-/AOh14Gg8yrh_jh6vG6IZcSC6YqTumBDL9jlWP1noQPoHRw=c0x00000000-cc-rp,2020-09-06T01:39:00Z,4,Siempre pido hamburguesa vegetariana y me gusta que cambian la carne por un portobello. Las malteadas son deliciosas.,es,8052503620194585074-1599345579.018,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101405494049353237501!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Fabiola Juarez Juárez,https://lh3.googleusercontent.com/a-/AOh14GitowswVSLxr6itKb8jMTKAZ89Aaa8IFmi4MerELA=c0x00000000-cc-rp,2020-09-01T16:17:00Z,5,"Excelente servicio, la gente es muy amable, las hamburguesas están riquísimas y el ambiente es el adecuado para ir con tu pareja, con tu familia, con quien gustes. Siempre están a tu disposición los meseros.
Recomiendo la malteada de vainilla, se siente el helado cremoso!!",es,8052503620194585074-1598966275.652,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107040936287120471509!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Dinora Santiago,https://lh3.googleusercontent.com/a-/AOh14Gg5MFzqEh3_RiW5dUELCR1ladXpzO2UbEJJbUzudw=c0x00000000-cc-rp,2020-08-29T00:11:00Z,1,"Que desilución, las hamburguesas parecen de juguete, te las ofrecen con tocino y champiñones y unicamente traen un cuadrito de tocino, YA NO LAS RECOMIENDO, NO SON COMO ANTES...",es,8052503620194585074-1598649075.906,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111507204179442062641!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Ivan Favela,https://lh3.googleusercontent.com/a-/AOh14Gg_wu9lUKVEsF6G7Eo4VHl_nk1Qhz5kQOwFZ8fXRw=c0x00000000-cc-rp,2020-08-26T02:46:00Z,5,Mucha limpieza y ...pues buen servicio siempre,es,8052503620194585074-1598399161.472,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102772698886292477468!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Adrian Larino,https://lh3.googleusercontent.com/a-/AOh14GiZ9MzImyg-oiOkFCB3J7OkkfQrDJiBaEpi4jkhJw=c0x00000000-cc-rp,2020-08-25T01:09:00Z,5,La carne muy suave y muy sabrosita,es,8052503620194585074-1598306972.032,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100519891564909033015!2s0x0:0x6fc03d60ea3ec9f2?hl=en-US,Nahum Martínez Herrera,https://lh3.googleusercontent.com/a-/AOh14GgdJtGbe9b6dd6AW_9M0hwAjJpfhRInz_Bu3w86oEs=c0x00000000-cc-rp,2020-08-23T08:34:00Z,5,Como siempre... todo riquísimo...,es,8052503620194585074-1598160844.089,ChIJ2YvzBf7_0YUR8sk-6mA9wG8
